,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,United Nations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
1,WORLD,,900,,243700236.00,2139539.00,7644005.00,4843117.00,1122910.00,1763771.00,2035.00,7571.00,555403.00,2406.00,65489.00,940273.00,937299.00,16724.00,526579.00,575828.00,1146769.00,40095.00,55964.00,7205410.00,98464.00,1485323.00,530990.00,59884.00,615852.00,17046.00,44190.00,799605.00,8920.00,1650772.00,58346.00,1544024.00,4624.00,46237.00,1176390.00,1453378.00,284187.00,165732.00,1187142.00,328604.00,1286176.00,1569.00,440745.00,208137.00,20335.00,612409.00,9546065.00,1041264.00,140395.00,2638852.00,116516.00,220501.00,21505.00,133185.00,850105.00,865147.00,1426380.00,69893.00,177185.00,932582.00,112783.00,1403757.00,250675.00,15927.00,69817.00,1304493.00,1101923.00,3268970.00,1436158.00,81029.00,499916.00,198042.00,753492.00,14284.00,1124.00,204934.00,295077.00,2145975.00,4372.00,1337.00,63209.00,89639.00,838430.00,4045411.00,801710.00,13065.00,871643.00,17552.00,65812.00,10610.00,2144.00,1017517.00,426941.00,101828.00,460286.00,1195240.00,182.00,648520.00,595937.00,38496.00,15575724.00,3876739.00,1123383.00,1479966.00,882022.00,10957.00,342585.00,2900924.00,1067455.00,797496.00,699719.00,4075738.00,455889.00,4717.00,187871.00,760847.00,1345075.00,337678.00,798140.00,363763.00,276630.00,141623.00,3870.00,544120.00,61058.00,169984.00,302515.00,1835252.00,2844.00,1005607.00,103392.00,6901.00,13618.00,119334.00,168255.00,6602.00,12339062.00,19798.00,28626.00,59266.00,138356.00,17744.00,2834641.00,713867.00,2881797.00,145852.00,2391.00,1629306.00,981434.00,6330.00,802335.00,638958.00,356793.00,1093644.00,5355.00,2649.00,193477.00,21333.00,5935193.00,2552.00,142706.00,4631.00,845373.00,1409676.00,5316320.00,4449789.00,2306321.00,1768384.00,25681.00,2345840.00,888610.00,3028.00,3408118.00,10576766.00,315866.00,3958.00,39132.00,55414.00,435.00,60424.00,113139.00,2303.00,35833.00,270029.00,586870.00,964585.00,11772.00,145003.00,313884.00,23811.00,341620.00,140490.00,3833.00,1998764.00,841120.00,634613.00,1251004.00,1637385.00,3551185.00,1890861.00,267800.00,95671.00,333428.00,664557.00,5011509.00,589748.00,854327.00,516024.00,37311.00,446982.00,2255.00,56524.00,363332.00,651044.00,3114471.00,242948.00,1878.00,3472.00,736017.00,5825745.00,136557.00,4917460.00,294531.00,3023657.00,3407.00,346976.00,1991040.00,8583.00,606344.00,2558678.00,7843.00,91034.00,1012889.00,238121.00,856345.00
2,Developed regions,(b),901,,140481955.00,539780.00,3520214.00,462239.00,1118223.00,1673604.00,424.00,7504.00,229713.00,795.00,35518.00,612952.00,756124.00,11348.00,435785.00,540023.00,931503.00,38715.00,11409.00,670841.00,93282.00,1340662.00,493085.00,53602.00,30883.00,16834.00,8559.00,281221.00,4473.00,1647540.00,6485.00,1205648.00,474.00,14357.00,659533.00,27674.00,28497.00,144156.00,314200.00,207941.00,1160677.00,1466.00,18771.00,10817.00,20207.00,318400.00,5053418.00,679363.00,22483.00,1292734.00,37240.00,104811.00,21449.00,102933.00,174614.00,860765.00,1345101.00,61428.00,160907.00,924224.00,38020.00,209902.00,236946.00,10378.00,48275.00,1187010.00,1009769.00,546633.00,1366805.00,20263.00,141201.00,194645.00,354151.00,14282.00,1067.00,202008.00,288911.00,1564826.00,98.00,788.00,23790.00,68676.00,706118.00,3340444.00,398104.00,12972.00,754689.00,17044.00,54939.00,689.00,106.00,919160.00,96825.00,40591.00,398413.00,780962.00,180.00,582295.00,575852.00,37718.00,4305107.00,415399.00,1015638.00,770671.00,863534.00,10955.00,259601.00,2546029.00,1034238.00,591054.00,123213.00,3990848.00,344901.00,2390.00,69221.00,725912.00,278209.00,329774.00,527867.00,1557.00,96305.00,89779.00,3764.00,528720.00,60696.00,133732.00,21604.00,373607.00,1141.00,103230.00,102864.00,6529.00,677.00,30404.00,151026.00,0.00,12269229.00,7361.00,28063.00,40633.00,138056.00,14676.00,2636112.00,83191.00,170107.00,7063.00,763.00,198947.00,880316.00,2152.00,776600.00,293709.00,11319.00,679165.00,5303.00,61.00,169692.00,7937.00,1434488.00,196.00,120025.00,3809.00,109935.00,899399.00,3428658.00,4322115.00,2000531.00,1745125.00,7664.00,2024830.00,855695.00,669.00,3267109.00,6584342.00,29864.00,2961.00,25680.00,41879.00,322.00,44949.00,96640.00,2244.00,19096.00,158537.00,314153.00,956022.00,10149.00,83720.00,180782.00,21893.00,340026.00,138985.00,2749.00,459164.00,687996.00,4399.00,920883.00,728452.00,62466.00,126416.00,227526.00,3346.00,318357.00,625668.00,319873.00,540111.00,645238.00,369097.00,15196.00,56285.00,2128.00,53375.00,346657.00,608428.00,2959520.00,226665.00,287.00,2315.00,138003.00,5144835.00,53844.00,4248198.00,120945.00,1287897.00,200.00,161328.00,1500105.00,2604.00,485509.00,2232557.00,2.00,90.00,71411.00,72945.00,252569.00
3,Developing regions,(c),902,,103218281.00,1599759.00,4123791.00,4380878.00,4687.00,90167.00,1611.00,67.00,325690.00,1611.00,29971.00,327321.00,181175.00,5376.00,90794.00,35805.00,215266.00,1380.00,44555.00,6534569.00,5182.00,144661.00,37905.00,6282.00,584969.00,212.00,35631.00,518384.00,4447.00,3232.00,51861.00,338376.00,4150.00,31880.00,516857.00,1425704.00,255690.00,21576.00,872942.00,120663.00,125499.00,103.00,421974.00,197320.00,128.00,294009.00,4492647.00,361901.00,117912.00,1346118.00,79276.00,115690.00,56.00,30252.00,675491.00,4382.00,81279.00,8465.00,16278.00,8358.00,74763.00,1193855.00,13729.00,5549.00,21542.00,117483.00,92154.00,2722337.00,69353.00,60766.00,358715.00,3397.00,399341.00,2.00,57.00,2926.00,6166.00,581149.00,4274.00,549.00,39419.00,20963.00,132312.00,704967.00,403606.00,93.00,116954.00,508.00,10873.00,9921.00,2038.00,98357.00,330116.00,61237.00,61873.00,414278.00,2.00,66225.00,20085.00,778.00,11270617.00,3461340.00,107745.00,709295.00,18488.00,2.00,82984.00,354895.00,33217.00,206442.00,576506.00,84890.00,110988.00,2327.00,118650.00,34935.00,1066866.00,7904.00,270273.00,362206.00,180325.00,51844.00,106.00,15400.00,362.00,36252.00,280911.00,1461645.00,1703.00,902377.00,528.00,372.00,12941.00,88930.00,17229.00,6602.00,69833.00,12437.00,563.00,18633.00,300.00,3068.00,198529.00,630676.00,2711690.00,138789.00,1628.00,1430359.00,101118.00,4178.00,25735.00,345249.00,345474.00,414479.00,52.00,2588.00,23785.00,13396.00,4500705.00,2356.00,22681.00,822.00,735438.00,510277.00,1887662.00,127674.00,305790.00,23259.00,18017.00,321010.00,32915.00,2359.00,141009.00,3992424.00,286002.00,997.00,13452.00,13535.00,113.00,15475.00,16499.00,59.00,16737.00,111492.00,272717.00,8563.00,1623.00,61283.00,133102.00,1918.00,1594.00,1505.00,1084.00,1539600.00,153124.00,630214.00,330121.00,908933.00,3488719.00,1764445.00,40274.00,92325.00,15071.00,38889.00,4691636.00,49637.00,209089.00,146927.00,22115.00,390697.00,127.00,3149.00,16675.00,42616.00,154951.00,16283.00,1591.00,1157.00,598014.00,680910.00,82713.00,669262.00,173586.00,1735760.00,3207.00,185648.00,490935.00,5979.00,120835.00,326121.00,7841.00,90944.00,941478.00,165176.00,603776.00
4,Least developed countries,(d),941,,11951316.00,241805.00,1005567.00,0.00,0.00,10449.00,0.00,0.00,205139.00,0.00,21664.00,1030.00,0.00,0.00,2146.00,373.00,0.00,0.00,30160.00,1582.00,0.00,0.00,1582.00,0.00,111106.00,0.00,28740.00,0.00,0.00,0.00,2888.00,16857.00,0.00,0.00,0.00,68940.00,245357.00,19570.00,20873.00,45518.00,3747.00,0.00,186895.00,91982.00,0.00,690.00,247602.00,116.00,0.00,1715.00,11741.00,76713.00,0.00,568.00,639712.00,0.00,2829.00,0.00,7.00,0.00,198.00,924979.00,220.00,3705.00,0.00,4984.00,0.00,30157.00,0.00,253.00,323668.00,0.00,94840.00,0.00,0.00,913.00,0.00,68299.00,0.00,0.00,35077.00,20732.00,0.00,8050.00,125588.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,225521.00,53310.00,0.00,0.00,0.00,0.00,0.00,0.00,579942.00,163462.00,241.00,9913.00,10.00,0.00,0.00,4089.00,0.00,14907.00,0.00,0.00,87717.00,295.00,31.00,0.00,88415.00,0.00,7466.00,7989.00,45642.00,3312.00,0.00,0.00,0.00,9651.00,96461.00,234003.00,0.00,302348.00,0.00,0.00,0.00,74273.00,192.00,0.00,634.00,0.00,0.00,0.00,0.00,0.00,4323.00,72403.00,201681.00,3226.00,1590.00,39821.00,347.00,284.00,637.00,0.00,168461.00,147232.00,0.00,0.00,14311.00,0.00,355774.00,0.00,0.00,628.00,0.00,727.00,1007.00,0.00,22130.00,3201.00,0.00,920.00,0.00,850.00,0.00,3198.00,249485.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,10730.00,4361.00,207613.00,0.00,374.00,53299.00,9795.00,0.00,0.00,43.00,119.00,815829.00,31270.00,520999.00,4388.00,126.00,3918.00,1157517.00,0.00,124.00,93.00,975.00,3234.00,15031.00,43248.00,0.00,0.00,87805.00,0.00,29.00,0.00,248.00,7.00,0.00,0.00,316.00,248285.00,326.00,68.00,39623.00,118513.00,60278.00,0.00,593.00,751.00,66.00,5198.00,75802.00,0.00,0.00,410.00,57538.00,82930.00
5,Less developed regions excluding least developed countries,,934,,91266965.00,1357954.00,3118224.00,4380878.00,4687.00,79718.00,1611.00,67.00,120551.00,1611.00,8307.00,326291.00,181175.00,5376.00,88648.00,35432.00,215266.00,1380.00,14395.00,6532987.00,5182.00,144661.00,36323.00,6282.00,473863.00,212.00,6891.00,518384.00,4447.00,3232.00,48973.00,321519.00,4150.00,31880.00,516857.00,1356764.00,10333.00,2006.00,852069.00,75145.00,121752.00,103.00,235079.00,105338.00,128.00,293319.00,4245045.00,361785.00,117912.00,1344403.00,67535.00,38977.00,56.00,29684.00,35779.00,4382.00,78450.00,8465.00,16271.00,8358.00,74565.00,268876.00,13509.00,1844.00,21542.00,112499.00,92154.00,2692180.00,69353.00,60513.00,35047.00,3397.00,304501.00,2.00,57.00,2013.00,6166.00,512850.00,4274.00,549.00,4342.00,231.00,132312.00,696917.00,278018.00,93.00,116912.00,508.00,10873.00,9921.00,2038.00,98357.00,104595.00,7927.00,61873.00,414278.00,2.00,66225.00,20085.00,778.00,10690675.00,3297878.00,107504.00,699382.00,18478.00,2.00,82984.00,350806.00,33217.00,191535.00,576506.00,84890.00,23271.00,2032.00,118619.00,34935.00,978451.00,7904.00,262807.00,354217.00,134683.00,48532.00,106.00,15400.00,362.00,26601.00,184450.00,1227642.00,1703.00,600029.00,528.00,372.00,12941.00,14657.00,17037.00,6602.00,69199.00,12437.00,563.00,18633.00,300.00,3068.00,194206.00,558273.00,2510009.00,135563.00,38.00,1390538.00,100771.00,3894.00,25098.00,345249.00,177013.00,267247.00,52.00,2588.00,9474.00,13396.00,4144931.00,2356.00,22681.00,194.00,735438.00,509550.00,1886655.00,127674.00,283660.00,20058.00,18017.00,320090.00,32915.00,1509.00,141009.00,3989226.00,36517.00,997.00,13452.00,13535.00,113.00,15475.00,16483.00,59.00,6007.00,107131.00,65104.00,8563.00,1249.00,7984.00,123307.00,1918.00,1594.00,1462.00,965.00,723771.00,121854.00,109215.00,325733.00,908807.00,3484801.00,606928.00,40274.00,92201.00,14978.00,37914.00,4688402.00,34606.00,165841.00,146927.00,22115.00,302892.00,127.00,3120.00,16675.00,42368.00,154944.00,16283.00,1591.00,841.00,349729.00,680584.00,82645.00,629639.00,55073.00,1675482.00,3207.00,185055.00,490184.00,5913.00,115637.00,250319.00,7841.00,90944.00,941068.00,107638.00,520846.00
6,Sub-Saharan Africa,(e),947,,18993986.00,328171.00,1551645.00,122.00,164.00,11433.00,0.00,0.00,317348.00,0.00,429.00,2534.00,57.00,0.00,8908.00,6080.00,0.00,45.00,221.00,11633.00,30.00,218.00,10778.00,0.00,584882.00,62.00,0.00,164.00,0.00,184.00,51832.00,5692.00,23.00,23.00,4251.00,1425587.00,255613.00,19862.00,0.00,119433.00,9723.00,0.00,421669.00,188826.00,0.00,638.00,45402.00,1757.00,0.00,539.00,73966.00,112598.00,0.00,0.00,673531.00,1020.00,3168.00,0.00,5285.00,2210.00,477.00,1192117.00,3395.00,3705.00,0.00,0.00,0.00,24219.00,0.00,60698.00,326390.00,149.00,171133.00,0.00,0.00,47.00,767.00,195694.00,0.00,0.00,39377.00,20895.00,0.00,57776.00,402162.00,54.00,9886.00,0.00,0.00,0.00,0.00,91.00,327917.00,58684.00,56.00,0.00,0.00,0.00,0.00,32.00,97353.00,1533.00,971.00,263.00,13840.00,0.00,4954.00,29262.00,197.00,2472.00,56.00,0.00,107561.00,0.00,122.00,22.00,32.00,427.00,12258.00,362194.00,180222.00,7173.00,0.00,431.00,71.00,36131.00,280849.00,988.00,94.00,900328.00,348.00,0.00,0.00,85432.00,16915.00,6507.00,295.00,0.00,26.00,0.00,0.00,0.00,5952.00,628825.00,218.00,138421.00,23.00,307.00,23437.00,0.00,3260.00,110.00,344895.00,371137.00,21.00,28.00,1633.00,32.00,14722.00,0.00,58.00,62.00,121.00,211.00,2569.00,10261.00,74082.00,0.00,0.00,2746.00,0.00,1190.00,1765.00,10713.00,285925.00,242.00,26.00,0.00,0.00,0.00,0.00,0.00,16655.00,4991.00,266574.00,4132.00,1530.00,60960.00,927.00,0.00,429.00,43.00,0.00,1128542.00,108546.00,613354.00,3779.00,4730.00,260.00,1141365.00,0.00,92231.00,909.00,2934.00,490.00,0.00,1246.00,123.00,8.00,390662.00,0.00,0.00,26.00,510.00,1252.00,0.00,0.00,0.00,597079.00,4673.00,252.00,344520.00,172610.00,33215.00,71.00,117.00,0.00,0.00,305.00,164.00,0.00,0.00,494.00,164274.00,603208.00
7,Africa,,903,,20649557.00,350543.00,1586186.00,677.00,599.00,40194.00,0.00,0.00,317380.00,0.00,448.00,2813.00,491.00,0.00,10180.00,7506.00,37.00,62.00,1637.00,13166.00,30.00,1290.00,13505.00,0.00,584924.00,62.00,0.00,164.00,0.00,583.00,51832.00,6093.00,23.00,100.00,4328.00,1425661.00,255655.00,19862.00,0.00,120292.00,13280.00,0.00,421734.00,190057.00,0.00,669.00,49332.00,1757.00,0.00,604.00,79274.00,114996.00,0.00,0.00,675031.00,1135.00,3168.00,0.00,5381.00,2435.00,592.00,1192697.00,4502.00,5544.00,0.00,0.00,14.00,48253.00,945.00,60698.00,330741.00,179.00,174421.00,0.00,0.00,47.00,1875.00,243082.00,0.00,0.00,39377.00,20928.00,0.00,77731.00,403038.00,65.00,13926.00,0.00,0.00,0.00,0.00,102.00,330032.00,60104.00,56.00,0.00,0.00,0.00,487.00,32.00,103582.00,20408.00,1550.00,96630.00,13947.00,0.00,5744.00,46082.00,197.00,4763.00,30373.00,1039.00,108050.00,0.00,16406.00,92.00,32.00,427.00,30443.00,362194.00,180275.00,27289.00,0.00,431.00,71.00,36177.00,280881.00,13630.00,126.00,902279.00,348.00,0.00,0.00,88654.00,16915.00,6507.00,369.00,0.00,393.00,17.00,0.00,0.00,17837.00,628844.00,232.00,138719.00,23.00,307.00,26312.00,0.00,3363.00,110.00,345382.00,375435.00,21.00,28.00,2103.00,2330.00,17870.00,0.00,58.00,62.00,121.00,211.00,8201.00,11362.00,74133.00,0.00,1860.00,3794.00,70.00,1190.00,2631.00,27750.00,285975.00,242.00,26.00,0.00,0.00,0.00,0.00,0.00,16655.00,56652.00,272160.00,4132.00,1553.00,61267.00,1756.00,0.00,499.00,43.00,0.00,1276600.00,109442.00,615130.00,9135.00,5346.00,494396.00,1190255.00,0.00,92231.00,2051.00,5387.00,183929.00,823.00,5295.00,257.00,8.00,390662.00,0.00,0.00,26.00,7088.00,4785.00,290.00,0.00,0.00,597176.00,5738.00,3824.00,357929.00,173037.00,54265.00,71.00,117.00,502.00,0.00,343.00,164.00,0.00,90939.00,32482.00,164304.00,603246.00
8,Eastern Africa,,910,,6129113.00,102542.00,457137.00,0.00,0.00,0.00,0.00,0.00,19059.00,0.00,0.00,0.00,0.00,0.00,522.00,0.00,0.00,0.00,0.00,8696.00,0.00,0.00,806.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6066.00,0.00,0.00,0.00,0.00,0.00,210640.00,6776.00,0.00,892.00,830.00,0.00,4574.00,5184.00,0.00,0.00,8480.00,23.00,0.00,0.00,73767.00,35974.00,0.00,0.00,0.00,0.00,43.00,0.00,0.00,0.00,154.00,874013.00,180.00,3705.00,0.00,0.00,0.00,5375.00,0.00,0.00,165038.00,0.00,65255.00,0.00,0.00,0.00,0.00,106356.00,0.00,0.00,0.00,0.00,0.00,1800.00,179.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40502.00,142.00,0.00,0.00,50.00,0.00,0.00,1261.00,0.00,307.00,0.00,0.00,85553.00,0.00,0.00,0.00,0.00,0.00,0.00,7989.00,0.00,153.00,0.00,0.00,0.00,35030.00,199274.00,61.00,38.00,432.00,0.00,0.00,0.00,0.00,5805.00,6507.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166964.00,0.00,2278.00,0.00,177.00,221.00,0.00,0.00,0.00,0.00,4637.00,0.00,0.00,0.00,0.00,2853.00,0.00,0.00,0.00,0.00,0.00,707.00,0.00,4420.00,0.00,0.00,180.00,0.00,850.00,0.00,461.00,156766.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.00,0.00,498.00,0.00,0.00,0.00,0.00,0.00,0.00,1058550.00,40846.00,469047.00,114.00,1726.00,0.00,748888.00,0.00,88.00,0.00,105.00,0.00,0.00,239.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,574491.00,0.00,0.00,13555.00,158363.00,3694.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.00,87781.00,82861.00
9,Burundi,,108,B R,286810.00,3242.00,20599.00,,,,,,,,,,,,,,,,,,,,605.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167768.00,,,,,,,,,,,,,,,,302.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64363.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.00,,,,28008.00,,,,,,,,,,,,
10,Comoros,,174,B,12555.00,597.00,754.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.00,,,,,,,,,,,,,9651.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.00,,,,,,,,,,,,
11,Djibouti,,262,B R,112351.00,1679.00,5042.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12323.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93042.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.00,,
12,Eritrea,,232,I,15941.00,693.00,1533.00,,,,,,346.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.00,,,,,,,,,,135.00,,,,192.00,,,,,,,,,,,1688.00,,,,,,,,,,,108.00,,,,,436.00,,,,,,,,,,,,,,,,,,,,,,,119.00,,,,,,,,,,,,351.00,,,,,,,,,,,,,,772.00,,,,,,,,,,,,,,,,,1107.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.00,,,,,,,,,,,,,,,,,,,2457.00,122.00,1490.00,,,,208.00,,,,,,,,,,,,,,,,,,,1524.00,,,56.00,526.00,,,,,,,,,,,241.00,324.00
13,Ethiopia,,231,B R,1072949.00,17477.00,52431.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,102.00,,3705.00,,,,,,,156030.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.00,,,,,,,,,,,,,,,,,,,442910.00,,375202.00,,,,24539.00,,,,,,,,,,,,,,,,,,,218.00,,,,,,,,,,,,,,145.00,,
14,Kenya,,404,B R,1084357.00,21112.00,39318.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345.00,,,,,,,,,,,,,,,,,,,,,,,,,11292.00,,,,,,,,,2127.00,,36889.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.00,,68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330.00,,,,,,,,,,,,,,,,,,,488470.00,112.00,92355.00,,,,7614.00,,,,,,,,,,,,,,,,,,,333789.00,,,,39935.00,,,,,,,,,,,,
15,Madagascar,,450,C,32075.00,4785.00,3827.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.00,,,,10953.00,,,,,,,,,,,,,,,,,,,,,,,,,,,8950.00,,,,,,,,,,,,,,,,,,,,,,,1581.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
